object_type,object_name,ordinal_position,column_name,data_type,nullable,default,identity_kind,generated_kind,meaning,meaning_evidence_status,constraints,misuse_warning
table,pos_member_daily,1,date,date,False,—,,,当前表使用的日期字段；是否为营业日及其时区需按写入代码确认。,合理推测：通用命名；需代码确认,"unique: UNIQUE (date, store)",现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,2,store,text,False,—,,,当前库使用的门店文本/代码；现有表之间没有统一稳定身份保证。,合理推测：通用命名；需代码确认,"unique: UNIQUE (date, store)",现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,3,new_member_count,integer,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,4,consumed_member_count,integer,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,5,recharged_member_count,integer,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,6,points_member_count,integer,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,7,member_consume_amount,"numeric(14,2)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,8,total_consume_amount,"numeric(14,2)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,9,member_consume_ratio,"numeric(8,4)",True,"
CASE
    WHEN (total_consume_amount > (0)::numeric) THEN round((member_consume_amount / total_consume_amount), 4)
    ELSE NULL::numeric
END",,s,会员贡献的营业额占比（不限支付方式），来自 POS /crm/memberMpp/homePage/queryCustomerConsumeRatio。与 card_payment_ratio 是**两个不同指标**，数值不应相等。注意该接口是 T+1 批次产出，归属日与报表引擎的 D_date 未必完全一致。,已确认：生产库字段注释,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,10,topup_cash,"numeric(14,2)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,11,topup_gift,"numeric(14,2)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,12,topup_face_value,"numeric(14,2)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,13,topup_count,integer,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,14,topup_refund,"numeric(14,2)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,15,redeem_amount,"numeric(14,2)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,16,redeem_cash,"numeric(14,2)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,17,redeem_gift,"numeric(14,2)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,18,redeem_count,integer,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,19,consume_refund,"numeric(14,2)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,20,adjust_net,"numeric(14,2)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,check: CHECK (topup_adjust_amount IS NULL OR adjust_correction IS NULL OR adjust_net IS NULL OR abs(topup_adjust_amount + adjust_correction - adjust_net) <= 0.01),现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,21,card_payment_net,"numeric(14,2)",True,(redeem_amount + consume_refund),,s,当日卡余额付款净额 = redeem_amount + consume_refund（后者为负）。实测逐日等于 daily_payment_breakdown 中 'Membership card balance' 的 net_sales。两条采集路径独立，偏差 > 0.01 即应报警。,已确认：生产库字段注释,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,22,card_payment_ratio,"numeric(8,4)",True,"
CASE
    WHEN (total_consume_amount > (0)::numeric) THEN round(((redeem_amount + consume_refund) / total_consume_amount), 4)
    ELSE NULL::numeric
END",,s,卡余额付款占当日总收款的比例。与 daily_revenue.member_sales_ratio 同口径，但本列分门店、可区分 NULL 与真 0，是新分析应当采用的权威口径。,已确认：生产库字段注释,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,23,net_stored_value_face,"numeric(14,2)",True,((((topup_face_value + topup_refund) + adjust_net) - redeem_amount) - consume_refund),,s,当日储值净额（面值口径，含赠送）= 充值面值 + 充值退款 + 调整净额 - 核销 - 消费退款。实测与 reportId=100242 的 changeOfPeriodSubTotal 逐日一致。**与 finance_pl_metrics 的 '储值净额' 无关，不可互相勾稽。**任一组成列为 NULL 时本列即为 NULL —— 这是刻意的，不用 COALESCE 掩盖缺数。,已确认：生产库字段注释,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,24,net_stored_value_cash,"numeric(14,2)",True,—,,,"当日储值净额（现金口径，不含赠送），直接取自 reportId=100242 的 changeOfPeriodMoneyAmount，不由本表其他列推导。它是与财务 '储值净额' 最接近的可比项，但实测按月差 RM 50 ~ RM 10,170 且无规律，只做并排展示，不做自动勾稽。",已确认：生产库字段注释,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,25,balance_end_total,"numeric(14,2)",True,—,,,"期末储值总余额快照（本金+赠送）。取自 reportId=100242 的**累计区间** [2024-01-01, date] 的 endOfPeriodSubTotal —— 注意 100242 的 begin/end 只覆盖查询区间内有过交易的卡，日区间查出来的 endOfPeriod 不是全量余额，必须用累计区间。实测 2026-07-25 累计值 391,572.41（本金 280,821.90），与 /crm 的 totalMoneyBalance 分文不差。",已确认：生产库字段注释,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,26,balance_end_cash,"numeric(14,2)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,27,balance_end_gift,"numeric(14,2)",True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,28,is_partial,boolean,False,false,,,true = 当晚至少一个来源抓取失败，本行部分数值列为 NULL（哪些来源见 missing_sources）。用于区分「真的是 0」与「没抓到」。,已确认：生产库字段注释,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,29,missing_sources,text[],True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,30,source,text,True,—,,,来源标签；当前是否有受控字典和强约束需逐表确认。,合理推测：通用命名；需代码确认,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,31,fetched_at,timestamp with time zone,False,now(),,,字段名显示它可能存放 fetched 的时间；发生、生效还是入库时间需由写入代码确认。,合理推测,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,pos_member_daily,32,topup_adjust_amount,"numeric(14,2)",True,—,,,"当日以后台调账（txn_type=50）形式入账、但**性质是客户预存**的金额，计入会员充值口径。判据是写者侧的金额阈值（默认 RM 1,000，见 ~/hot/res_api/lib/member-map.js 的 MEMBER_TOPUP_ADJUST_MIN），不是 POS 给的语义 —— 实测 1,000 以下 30 笔（最大 850）、以上 1 笔（2026-06-06 的 30,000），中间 35 倍空档。出现接近阈值的样本时必须人工判读，写者每次重分类都会打日志。",已确认：生产库字段注释,check: CHECK (topup_adjust_amount IS NULL OR adjust_correction IS NULL OR adjust_net IS NULL OR abs(topup_adjust_amount + adjust_correction - adjust_net) <= 0.01),现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
