current_object_type,current_object,ordinal_position,current_field,current_data_type,current_nullable,current_meaning,meaning_evidence_status,field_disposition,target_field_or_disposition,mapping_basis,field_migration_rule,object_migration_rule,compatibility_rule,risk,implementation_status
table,item_hourly_sales,8,synced_at,timestamp with time zone,True,字段名显示它可能存放 synced 的时间；发生、生效还是入库时间需由写入代码确认。,合理推测,BATCH_PROVENANCE,pos_ingest_batch.completed_at,MANUAL_EXPLICIT_FIELD,本字段只能按字段级动作 BATCH_PROVENANCE 处理，唯一允许的目标或处置为 pos_ingest_batch.completed_at；不得退回对象级目标列表、按同名猜列或用其他字段补值。来源 NULL、原始符号、精度、时区、敏感等级和来源命名空间必须原样保留；解析证据不唯一时整行进入审核。,date+hour按location时区和营业日切点解析为business_date/hour_started_at；qty/net_sales/gross_sales逐值迁入商品小时事实，NULL不补0，synced_at只进入批次完成血缘。有item_key行在来源命名空间解析listing；缺item_key行只有在来源证据唯一时恢复，否则创建隔离的历史未知listing并把item_name保留为source_name_snapshot，绝不按名称静默指向product。,res_api全量与日中同步都必须写listing_id、location_id和幂等批次。,CRITICAL,DESIGN_EXPLICIT_NOT_EXECUTED
table,item_hourly_sales,9,store,text,True,当前库使用的门店文本/代码；现有表之间没有统一稳定身份保证。,合理推测：通用命名；需代码确认,RESOLVE_STABLE_LOCATION,pos_item_sales_hour.location_id | pos_ingest_batch.location_id,MANUAL_EXPLICIT_FIELD,本字段只能按字段级动作 RESOLVE_STABLE_LOCATION 处理，唯一允许的目标或处置为 pos_item_sales_hour.location_id | pos_ingest_batch.location_id；不得退回对象级目标列表、按同名猜列或用其他字段补值。来源 NULL、原始符号、精度、时区、敏感等级和来源命名空间必须原样保留；解析证据不唯一时整行进入审核。,date+hour按location时区和营业日切点解析为business_date/hour_started_at；qty/net_sales/gross_sales逐值迁入商品小时事实，NULL不补0，synced_at只进入批次完成血缘。有item_key行在来源命名空间解析listing；缺item_key行只有在来源证据唯一时恢复，否则创建隔离的历史未知listing并把item_name保留为source_name_snapshot，绝不按名称静默指向product。,res_api全量与日中同步都必须写listing_id、location_id和幂等批次。,CRITICAL,DESIGN_EXPLICIT_NOT_EXECUTED
table,item_hourly_sales,10,item_key,text,True,RES 商品键，外键指向 pos_product。可空：目录里没有的商品（新品、套餐、内部餐标）仍照常入库。新代码请用它做关联；item_name 保留给尚未迁移的旧查询，最终会退役。,已确认：生产库字段注释,RESOLVE_SOURCE_LISTING,pos_product_listing.source_item_key | pos_item_sales_hour.listing_id,MANUAL_EXPLICIT_FIELD,在 source_system_id + location_id 命名空间解析 source_item_key；唯一命中才填 listing_id，缺失或多候选进入映射审核并保留来源行。,date+hour按location时区和营业日切点解析为business_date/hour_started_at；qty/net_sales/gross_sales逐值迁入商品小时事实，NULL不补0，synced_at只进入批次完成血缘。有item_key行在来源命名空间解析listing；缺item_key行只有在来源证据唯一时恢复，否则创建隔离的历史未知listing并把item_name保留为source_name_snapshot，绝不按名称静默指向product。,res_api全量与日中同步都必须写listing_id、location_id和幂等批次。,CRITICAL,DESIGN_EXPLICIT_NOT_EXECUTED
table,item_last_sale,1,date,date,False,当前表使用的日期字段；是否为营业日及其时区需按写入代码确认。,合理推测：通用命名；需代码确认,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:ops_stockout_event,OBJECT_TRANSFORMATION_RULE,不迁移缓存表；需要的最后销售时刻由pos_item_sales_hour查询，确认断货事件迁入ops_stockout_event。,不迁移缓存表；需要的最后销售时刻由pos_item_sales_hour查询，确认断货事件迁入ops_stockout_event。,断货检测改用索引查询和确认事件。,MEDIUM,DESIGN_EXPLICIT_NOT_EXECUTED
table,item_last_sale,2,item_name,text,False,来源或展示商品名；可变且不能作为跨模块稳定连接键。,合理推测：通用命名；需代码确认,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:ops_stockout_event,OBJECT_TRANSFORMATION_RULE,不迁移缓存表；需要的最后销售时刻由pos_item_sales_hour查询，确认断货事件迁入ops_stockout_event。,不迁移缓存表；需要的最后销售时刻由pos_item_sales_hour查询，确认断货事件迁入ops_stockout_event。,断货检测改用索引查询和确认事件。,MEDIUM,DESIGN_EXPLICIT_NOT_EXECUTED
table,item_last_sale,3,last_sale_time,time without time zone,False,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:ops_stockout_event,OBJECT_TRANSFORMATION_RULE,不迁移缓存表；需要的最后销售时刻由pos_item_sales_hour查询，确认断货事件迁入ops_stockout_event。,不迁移缓存表；需要的最后销售时刻由pos_item_sales_hour查询，确认断货事件迁入ops_stockout_event。,断货检测改用索引查询和确认事件。,MEDIUM,DESIGN_EXPLICIT_NOT_EXECUTED
table,item_last_sale,4,day_qty,integer,False,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:ops_stockout_event,OBJECT_TRANSFORMATION_RULE,不迁移缓存表；需要的最后销售时刻由pos_item_sales_hour查询，确认断货事件迁入ops_stockout_event。,不迁移缓存表；需要的最后销售时刻由pos_item_sales_hour查询，确认断货事件迁入ops_stockout_event。,断货检测改用索引查询和确认事件。,MEDIUM,DESIGN_EXPLICIT_NOT_EXECUTED
table,item_last_sale,5,synced_at,timestamp with time zone,False,字段名显示它可能存放 synced 的时间；发生、生效还是入库时间需由写入代码确认。,合理推测,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:ops_stockout_event,OBJECT_TRANSFORMATION_RULE,不迁移缓存表；需要的最后销售时刻由pos_item_sales_hour查询，确认断货事件迁入ops_stockout_event。,不迁移缓存表；需要的最后销售时刻由pos_item_sales_hour查询，确认断货事件迁入ops_stockout_event。,断货检测改用索引查询和确认事件。,MEDIUM,DESIGN_EXPLICIT_NOT_EXECUTED
table,item_last_sale,6,item_key,text,True,RES 商品键，外键指向 pos_product。可空。,已确认：生产库字段注释,TRANSFORM_BY_OBJECT_RULE,OBJECT_TARGETS:ops_stockout_event,OBJECT_TRANSFORMATION_RULE,不迁移缓存表；需要的最后销售时刻由pos_item_sales_hour查询，确认断货事件迁入ops_stockout_event。,不迁移缓存表；需要的最后销售时刻由pos_item_sales_hour查询，确认断货事件迁入ops_stockout_event。,断货检测改用索引查询和确认事件。,MEDIUM,DESIGN_EXPLICIT_NOT_EXECUTED
table,item_waste,1,id,integer,False,该表当前使用的技术行标识；具体稳定性取决于表约束。,合理推测：通用命名；需代码确认,PRESERVE_SOURCE_ID,pos_item_waste.source_waste_id,MANUAL_EXPLICIT_FIELD,按本行列出的字段逐值迁移或解析；稳定ID只在来源命名空间和证据唯一时解析，来源 NULL 保持 NULL，金额不补0，受限内容不进入普通分析。,id 仅作迁移来源定位，date→business_date，item_key→listing_id（无法映射则阻断，不按 item_name 猜），item_name 原样迁 source_name_snapshot，waste_reason→reason_raw 并按版本规则生成 reason_code，qty→quantity，amount→source_waste_amount，store→location_id，synced_at→历史 ITEM_WASTE 批次完成证据；币种按已确认的来源数据集合同写入，不能由当前售价推算金额。试吃不默认算损失。,res_api写新报废表；下游只读 current/mapped 视图并把来源金额与派生成本损失分开展示。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,item_waste,2,date,date,False,当前表使用的日期字段；是否为营业日及其时区需按写入代码确认。,合理推测：通用命名；需代码确认,PRESERVE_SOURCE_FACT,pos_item_waste.business_date,MANUAL_EXPLICIT_FIELD,按本行列出的字段逐值迁移或解析；稳定ID只在来源命名空间和证据唯一时解析，来源 NULL 保持 NULL，金额不补0，受限内容不进入普通分析。,id 仅作迁移来源定位，date→business_date，item_key→listing_id（无法映射则阻断，不按 item_name 猜），item_name 原样迁 source_name_snapshot，waste_reason→reason_raw 并按版本规则生成 reason_code，qty→quantity，amount→source_waste_amount，store→location_id，synced_at→历史 ITEM_WASTE 批次完成证据；币种按已确认的来源数据集合同写入，不能由当前售价推算金额。试吃不默认算损失。,res_api写新报废表；下游只读 current/mapped 视图并把来源金额与派生成本损失分开展示。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,item_waste,3,item_name,text,False,来源或展示商品名；可变且不能作为跨模块稳定连接键。,合理推测：通用命名；需代码确认,PRESERVE_SOURCE_FACT,pos_item_waste.source_name_snapshot,MANUAL_EXPLICIT_FIELD,按本行列出的字段逐值迁移或解析；稳定ID只在来源命名空间和证据唯一时解析，来源 NULL 保持 NULL，金额不补0，受限内容不进入普通分析。,id 仅作迁移来源定位，date→business_date，item_key→listing_id（无法映射则阻断，不按 item_name 猜），item_name 原样迁 source_name_snapshot，waste_reason→reason_raw 并按版本规则生成 reason_code，qty→quantity，amount→source_waste_amount，store→location_id，synced_at→历史 ITEM_WASTE 批次完成证据；币种按已确认的来源数据集合同写入，不能由当前售价推算金额。试吃不默认算损失。,res_api写新报废表；下游只读 current/mapped 视图并把来源金额与派生成本损失分开展示。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,item_waste,4,waste_reason,text,False,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,PRESERVE_AND_NORMALIZE,pos_item_waste.reason_raw | pos_item_waste.reason_code | pos_item_waste.reason_mapping_version,MANUAL_EXPLICIT_FIELD,按本行列出的字段逐值迁移或解析；稳定ID只在来源命名空间和证据唯一时解析，来源 NULL 保持 NULL，金额不补0，受限内容不进入普通分析。,id 仅作迁移来源定位，date→business_date，item_key→listing_id（无法映射则阻断，不按 item_name 猜），item_name 原样迁 source_name_snapshot，waste_reason→reason_raw 并按版本规则生成 reason_code，qty→quantity，amount→source_waste_amount，store→location_id，synced_at→历史 ITEM_WASTE 批次完成证据；币种按已确认的来源数据集合同写入，不能由当前售价推算金额。试吃不默认算损失。,res_api写新报废表；下游只读 current/mapped 视图并把来源金额与派生成本损失分开展示。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,item_waste,5,qty,"numeric(10,2)",True,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,PRESERVE_SOURCE_FACT,pos_item_waste.quantity,MANUAL_EXPLICIT_FIELD,按本行列出的字段逐值迁移或解析；稳定ID只在来源命名空间和证据唯一时解析，来源 NULL 保持 NULL，金额不补0，受限内容不进入普通分析。,id 仅作迁移来源定位，date→business_date，item_key→listing_id（无法映射则阻断，不按 item_name 猜），item_name 原样迁 source_name_snapshot，waste_reason→reason_raw 并按版本规则生成 reason_code，qty→quantity，amount→source_waste_amount，store→location_id，synced_at→历史 ITEM_WASTE 批次完成证据；币种按已确认的来源数据集合同写入，不能由当前售价推算金额。试吃不默认算损失。,res_api写新报废表；下游只读 current/mapped 视图并把来源金额与派生成本损失分开展示。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,item_waste,6,amount,"numeric(10,2)",True,金额；币种、含税口径和正负号语义需按表确认。,合理推测：通用命名；需代码确认,PRESERVE_SOURCE_FACT,pos_item_waste.source_waste_amount,MANUAL_EXPLICIT_FIELD,按本行列出的字段逐值迁移或解析；稳定ID只在来源命名空间和证据唯一时解析，来源 NULL 保持 NULL，金额不补0，受限内容不进入普通分析。,id 仅作迁移来源定位，date→business_date，item_key→listing_id（无法映射则阻断，不按 item_name 猜），item_name 原样迁 source_name_snapshot，waste_reason→reason_raw 并按版本规则生成 reason_code，qty→quantity，amount→source_waste_amount，store→location_id，synced_at→历史 ITEM_WASTE 批次完成证据；币种按已确认的来源数据集合同写入，不能由当前售价推算金额。试吃不默认算损失。,res_api写新报废表；下游只读 current/mapped 视图并把来源金额与派生成本损失分开展示。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
table,item_waste,7,synced_at,timestamp with time zone,True,字段名显示它可能存放 synced 的时间；发生、生效还是入库时间需由写入代码确认。,合理推测,BATCH_PROVENANCE,pos_ingest_batch.completed_at,MANUAL_EXPLICIT_FIELD,按本行列出的字段逐值迁移或解析；稳定ID只在来源命名空间和证据唯一时解析，来源 NULL 保持 NULL，金额不补0，受限内容不进入普通分析。,id 仅作迁移来源定位，date→business_date，item_key→listing_id（无法映射则阻断，不按 item_name 猜），item_name 原样迁 source_name_snapshot，waste_reason→reason_raw 并按版本规则生成 reason_code，qty→quantity，amount→source_waste_amount，store→location_id，synced_at→历史 ITEM_WASTE 批次完成证据；币种按已确认的来源数据集合同写入，不能由当前售价推算金额。试吃不默认算损失。,res_api写新报废表；下游只读 current/mapped 视图并把来源金额与派生成本损失分开展示。,HIGH,DESIGN_EXPLICIT_NOT_EXECUTED
