guardrail_type,current_object,guardrail_name,current_definition,current_enabled_or_valid,current_object_disposition,target_objects,required_action,verification_gate,implementation_status
INDEX,wa_outbound_queue,wa_outbound_queue_pkey,CREATE UNIQUE INDEX wa_outbound_queue_pkey ON public.wa_outbound_queue USING btree (id),True,MIGRATE_ACTIVE_ONLY,msg_outbound_message,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,wa_send_log,idx_wa_send_log_sent_on,CREATE INDEX idx_wa_send_log_sent_on ON public.wa_send_log USING btree (sent_on),True,MIGRATE_SUMMARY,msg_outbound_message | msg_delivery_attempt | msg_delivery_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,wa_send_log,wa_send_log_pkey,CREATE UNIQUE INDEX wa_send_log_pkey ON public.wa_send_log USING btree (id),True,MIGRATE_SUMMARY,msg_outbound_message | msg_delivery_attempt | msg_delivery_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
TRIGGER,app_user,app_user_touch,CREATE TRIGGER app_user_touch BEFORE UPDATE ON app_user FOR EACH ROW EXECUTE FUNCTION app_touch_updated_at(),O,MIGRATE,app_user | app_user_role,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,WRITE_PATH_AND_FAILURE_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
TRIGGER,business_rule,trg_business_rule_updated_at,CREATE TRIGGER trg_business_rule_updated_at BEFORE UPDATE ON business_rule FOR EACH ROW EXECUTE FUNCTION update_updated_at(),O,CLASSIFY_VERSION,ops_business_rule | v_ops_holiday_factor,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,WRITE_PATH_AND_FAILURE_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
TRIGGER,cost_card_item,cost_card_item_ingredient_name_guard,"CREATE TRIGGER cost_card_item_ingredient_name_guard BEFORE INSERT OR UPDATE OF name, item_type ON cost_card_item FOR EACH ROW EXECUTE FUNCTION cost_card_enforce_ingredient_name_guard()",O,TYPE_SPLIT,ops_product | ops_product_alias | scm_material | scm_material_source_identity,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,WRITE_PATH_AND_FAILURE_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
TRIGGER,cost_card_item,cost_card_item_touch,CREATE TRIGGER cost_card_item_touch BEFORE UPDATE ON cost_card_item FOR EACH ROW EXECUTE FUNCTION cost_card_touch_updated_at(),O,TYPE_SPLIT,ops_product | ops_product_alias | scm_material | scm_material_source_identity,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,WRITE_PATH_AND_FAILURE_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
TRIGGER,cost_card_item_price,cost_card_item_price_normalize,"CREATE TRIGGER cost_card_item_price_normalize BEFORE INSERT OR UPDATE OF item_id, unit_price, currency, price_unit, price_quantity, effective_from ON cost_card_item_price FOR EACH ROW EXECUTE FUNCTION cost_card_normalize_price()",O,MIGRATE_REKEY,scm_supplier_price_observation | cost_card_material_price,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,WRITE_PATH_AND_FAILURE_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
TRIGGER,cost_card_recipe,cost_card_recipe_bump,CREATE TRIGGER cost_card_recipe_bump BEFORE UPDATE ON cost_card_recipe FOR EACH ROW EXECUTE FUNCTION cost_card_bump_recipe_version(),O,VERSION_IN_PLACE,cost_card_recipe_version,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,WRITE_PATH_AND_FAILURE_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
TRIGGER,cost_card_recipe,cost_card_recipe_protect,CREATE TRIGGER cost_card_recipe_protect BEFORE DELETE OR UPDATE ON cost_card_recipe FOR EACH ROW EXECUTE FUNCTION cost_card_protect_recipe(),O,VERSION_IN_PLACE,cost_card_recipe_version,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,WRITE_PATH_AND_FAILURE_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
TRIGGER,cost_card_recipe_item,cost_card_recipe_item_protect,CREATE TRIGGER cost_card_recipe_item_protect BEFORE INSERT OR DELETE OR UPDATE ON cost_card_recipe_item FOR EACH ROW EXECUTE FUNCTION cost_card_protect_recipe_item(),O,MIGRATE_REKEY,cost_card_recipe_component,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,WRITE_PATH_AND_FAILURE_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
TRIGGER,holiday,trg_holiday_updated_at,CREATE TRIGGER trg_holiday_updated_at BEFORE UPDATE ON holiday FOR EACH ROW EXECUTE FUNCTION update_updated_at(),O,SPLIT_EVIDENCE,app_job_run | ops_calendar_event | v_ops_holiday_factor,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,WRITE_PATH_AND_FAILURE_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
TRIGGER,product,trg_product_updated_at,CREATE TRIGGER trg_product_updated_at BEFORE UPDATE ON product FOR EACH ROW EXECUTE FUNCTION update_updated_at(),O,MIGRATE_MASTER,ops_product | ops_business_rule | v_pos_item_sales_day | v_ops_timeslot_sales_baseline,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,WRITE_PATH_AND_FAILURE_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
TRIGGER,product_alias,trg_product_alias_updated_at,CREATE TRIGGER trg_product_alias_updated_at BEFORE UPDATE ON product_alias FOR EACH ROW EXECUTE FUNCTION update_updated_at(),O,MIGRATE,ops_product_alias,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,WRITE_PATH_AND_FAILURE_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
TRIGGER,prompt_segment,trg_prompt_segment_updated_at,CREATE TRIGGER trg_prompt_segment_updated_at BEFORE UPDATE ON prompt_segment FOR EACH ROW EXECUTE FUNCTION update_updated_at(),O,VERSION,ai_prompt_segment | ai_prompt_template_segment,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,WRITE_PATH_AND_FAILURE_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
TRIGGER,prompt_template,trg_prompt_template_updated_at,CREATE TRIGGER trg_prompt_template_updated_at BEFORE UPDATE ON prompt_template FOR EACH ROW EXECUTE FUNCTION update_updated_at(),O,VERSION,ai_prompt_template | ai_prompt_template_segment,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,WRITE_PATH_AND_FAILURE_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,applications,applications_store_scope,"{""cmd"": ""SELECT"", ""permissive"": ""PERMISSIVE"", ""qual"": ""(store_id = ANY (ARRAY( SELECT jsonb_array_elements_text(COALESCE(((current_setting('request.jwt.claims'::text, true))::jsonb -> 'store_ids'::text), '[]'::jsonb)) AS jsonb_array_elements_text)))"", ""roles"": [""authenticated""], ""with_check"": null}",DECLARED,MIGRATE_REKEY,hr_person | hr_application | hr_employment_source_identity,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,applications,service_role_all,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""service_role""], ""with_check"": ""true""}",DECLARED,MIGRATE_REKEY,hr_person | hr_application | hr_employment_source_identity,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,appointments,appointments_store_scope,"{""cmd"": ""SELECT"", ""permissive"": ""PERMISSIVE"", ""qual"": ""(store_id = ANY (ARRAY( SELECT jsonb_array_elements_text(COALESCE(((current_setting('request.jwt.claims'::text, true))::jsonb -> 'store_ids'::text), '[]'::jsonb)) AS jsonb_array_elements_text)))"", ""roles"": [""authenticated""], ""with_check"": null}",DECLARED,MIGRATE,hr_appointment,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,appointments,service_role_all,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""service_role""], ""with_check"": ""true""}",DECLARED,MIGRATE,hr_appointment,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,candidate_conversations,candidate_conversations_store_scope,"{""cmd"": ""SELECT"", ""permissive"": ""PERMISSIVE"", ""qual"": ""(store_id = ANY (ARRAY( SELECT jsonb_array_elements_text(COALESCE(((current_setting('request.jwt.claims'::text, true))::jsonb -> 'store_ids'::text), '[]'::jsonb)) AS jsonb_array_elements_text)))"", ""roles"": [""authenticated""], ""with_check"": null}",DECLARED,SPLIT,msg_conversation | msg_conversation_state | hr_application,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,candidate_conversations,service_role_all,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""service_role""], ""with_check"": ""true""}",DECLARED,SPLIT,msg_conversation | msg_conversation_state | hr_application,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,chat_history,service_role_all,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""service_role""], ""with_check"": ""true""}",DECLARED,RETENTION_FILTER,msg_conversation | msg_message,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,daily_breakdown,daily_breakdown_service,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""public""], ""with_check"": ""true""}",DECLARED,MIGRATE,pos_daily_breakdown | v_pos_daily_breakdown_current,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,employee_events,employee_events_store_scope,"{""cmd"": ""SELECT"", ""permissive"": ""PERMISSIVE"", ""qual"": ""(EXISTS ( SELECT 1\n   FROM employees e\n  WHERE ((e.id = employee_events.employee_id) AND (e.store_id = ANY (ARRAY( SELECT jsonb_array_elements_text(COALESCE(((current_setting('request.jwt.claims'::text, true))::jsonb -> 'store_ids'::text), '[]'::jsonb)) AS jsonb_array_elements_text))))))"", ""roles"": [""authenticated""], ""with_check"": null}",DECLARED,MIGRATE_REKEY,hr_employee_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,employee_events,service_role_all,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""service_role""], ""with_check"": ""true""}",DECLARED,MIGRATE_REKEY,hr_employee_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,employees,employees_store_scope,"{""cmd"": ""SELECT"", ""permissive"": ""PERMISSIVE"", ""qual"": ""(store_id = ANY (ARRAY( SELECT jsonb_array_elements_text(COALESCE(((current_setting('request.jwt.claims'::text, true))::jsonb -> 'store_ids'::text), '[]'::jsonb)) AS jsonb_array_elements_text)))"", ""roles"": [""authenticated""], ""with_check"": null}",DECLARED,SPLIT_IDENTITY,hr_person | hr_person_contact | hr_application | hr_application_stage_event | hr_employment | hr_employee_event | hr_employment_source_identity | hr_employment_mapping_review,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,employees,service_role_all,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""service_role""], ""with_check"": ""true""}",DECLARED,SPLIT_IDENTITY,hr_person | hr_person_contact | hr_application | hr_application_stage_event | hr_employment | hr_employee_event | hr_employment_source_identity | hr_employment_mapping_review,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,job_openings,job_openings_store_scope,"{""cmd"": ""SELECT"", ""permissive"": ""PERMISSIVE"", ""qual"": ""(store_id = ANY (ARRAY( SELECT jsonb_array_elements_text(COALESCE(((current_setting('request.jwt.claims'::text, true))::jsonb -> 'store_ids'::text), '[]'::jsonb)) AS jsonb_array_elements_text)))"", ""roles"": [""authenticated""], ""with_check"": null}",DECLARED,MIGRATE,hr_job_requisition,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,job_openings,service_role_all,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""service_role""], ""with_check"": ""true""}",DECLARED,MIGRATE,hr_job_requisition,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,offers,offers_store_scope,"{""cmd"": ""SELECT"", ""permissive"": ""PERMISSIVE"", ""qual"": ""(store_id = ANY (ARRAY( SELECT jsonb_array_elements_text(COALESCE(((current_setting('request.jwt.claims'::text, true))::jsonb -> 'store_ids'::text), '[]'::jsonb)) AS jsonb_array_elements_text)))"", ""roles"": [""authenticated""], ""with_check"": null}",DECLARED,VERSION,hr_offer,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,offers,service_role_all,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""service_role""], ""with_check"": ""true""}",DECLARED,VERSION,hr_offer,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,ops_audit_log,service_role_all,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""service_role""], ""with_check"": ""true""}",DECLARED,CLASSIFY_SPLIT,app_job_run | app_audit_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,ops_store,service_role_all,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""service_role""], ""with_check"": ""true""}",DECLARED,MERGE_IDENTITY,ops_location | ops_location_source_identity | ops_business_rule | app_user | app_user_role | app_user_location_scope,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,ops_store,stores_store_scope,"{""cmd"": ""SELECT"", ""permissive"": ""PERMISSIVE"", ""qual"": ""(store_code = ANY (ARRAY( SELECT jsonb_array_elements_text(COALESCE(((current_setting('request.jwt.claims'::text, true))::jsonb -> 'store_ids'::text), '[]'::jsonb)) AS jsonb_array_elements_text)))"", ""roles"": [""authenticated""], ""with_check"": null}",DECLARED,MERGE_IDENTITY,ops_location | ops_location_source_identity | ops_business_rule | app_user | app_user_role | app_user_location_scope,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,session_state,service_role_all,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""service_role""], ""with_check"": ""true""}",DECLARED,MIGRATE_ACTIVE_ONLY,msg_conversation | msg_conversation_state,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,staff,staff_service,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""public""], ""with_check"": ""true""}",DECLARED,SPLIT_IDENTITY,hr_person | hr_person_contact | hr_employment | hr_employment_source_identity | hr_employment_mapping_review | app_user | app_user_role | app_user_location_scope,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,trials,service_role_all,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""service_role""], ""with_check"": ""true""}",DECLARED,MERGE_SPLIT,hr_appointment | hr_assessment | hr_assessment_score,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,trials,trials_store_scope,"{""cmd"": ""SELECT"", ""permissive"": ""PERMISSIVE"", ""qual"": ""(store_id = ANY (ARRAY( SELECT jsonb_array_elements_text(COALESCE(((current_setting('request.jwt.claims'::text, true))::jsonb -> 'store_ids'::text), '[]'::jsonb)) AS jsonb_array_elements_text)))"", ""roles"": [""authenticated""], ""with_check"": null}",DECLARED,MERGE_SPLIT,hr_appointment | hr_assessment | hr_assessment_score,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,wa_outbound_queue,service_role_all,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""service_role""], ""with_check"": ""true""}",DECLARED,MIGRATE_ACTIVE_ONLY,msg_outbound_message,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,wa_outbound_queue,wa_outbound_queue_store_scope,"{""cmd"": ""SELECT"", ""permissive"": ""PERMISSIVE"", ""qual"": ""(store_id = ANY (ARRAY( SELECT jsonb_array_elements_text(COALESCE(((current_setting('request.jwt.claims'::text, true))::jsonb -> 'store_ids'::text), '[]'::jsonb)) AS jsonb_array_elements_text)))"", ""roles"": [""authenticated""], ""with_check"": null}",DECLARED,MIGRATE_ACTIVE_ONLY,msg_outbound_message,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
RLS_POLICY,wa_send_log,service_role_all,"{""cmd"": ""ALL"", ""permissive"": ""PERMISSIVE"", ""qual"": ""true"", ""roles"": [""service_role""], ""with_check"": ""true""}",DECLARED,MIGRATE_SUMMARY,msg_outbound_message | msg_delivery_attempt | msg_delivery_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,ROLE_LOCATION_AND_DENY_CASE_TEST,DESIGN_MAPPED_NOT_EXECUTED
